-3.910000,0.002979,0.001219,0.000815,0.000435,0.000042,0.000010,0.000006,0.000002,0.997376,0.999078,0.999236,0.999724,
-3.920000,0.002973,0.001217,0.000814,0.000435,0.000042,0.000010,0.000006,0.000002,0.997369,0.999073,0.999236,0.999720,
-3.930000,0.002968,0.001215,0.000812,0.000434,0.000042,0.000010,0.000006,0.000002,0.997361,0.999067,0.999235,0.999716,
-3.940000,0.002962,0.001213,0.000811,0.000434,0.000042,0.000010,0.000006,0.000002,0.997353,0.999061,0.999235,0.999711,
-3.950000,0.002956,0.001211,0.000810,0.000433,0.000042,0.000010,0.000006,0.000002,0.997346,0.999056,0.999234,0.999707,
-3.960000,0.002951,0.001210,0.000809,0.000433,0.000042,0.000010,0.000006,0.000002,0.997337,0.999050,0.999233,0.999702,
-3.970000,0.002945,0.001208,0.000808,0.000432,0.000042,0.000010,0.000006,0.000002,0.997329,0.999044,0.999232,0.999697,
-3.980000,0.002940,0.001206,0.000807,0.000431,0.000042,0.000010,0.000006,0.000002,0.997320,0.999038,0.999231,0.999692,
-3.990000,0.002934,0.001204,0.000806,0.000431,0.000042,0.000010,0.000006,0.000002,0.997312,0.999031,0.999230,0.999687,
-4.000000,0.002929,0.001203,0.000805,0.000430,0.000042,0.000010,0.000006,0.000002,0.997303,0.999025,0.999229,0.999682,
-4.010000,0.002924,0.001201,0.000804,0.000430,0.000042,0.000010,0.000006,0.000002,0.997294,0.999019,0.999228,0.999677,
-4.020000,0.002918,0.001199,0.000803,0.000429,0.000042,0.000010,0.000006,0.000002,0.997285,0.999012,0.999226,0.999671,
-4.030000,0.002913,0.001197,0.000801,0.000429,0.000042,0.000010,0.000006,0.000002,0.997275,0.999006,0.999225,0.999666,
-4.040000,0.002907,0.001196,0.000800,0.000428,0.000042,0.000010,0.000006,0.000002,0.997266,0.998999,0.999223,0.999660,
-4.050000,0.002902,0.001194,0.000799,0.000428,0.000042,0.000011,0.000006,0.000002,0.997256,0.998993,0.999222,0.999654,
-4.060000,0.002897,0.001192,0.000798,0.000427,0.000042,0.000011,0.000006,0.000002,0.997246,0.998986,0.999220,0.999649,
-4.070000,0.002891,0.001190,0.000797,0.000426,0.000042,0.000011,0.000006,0.000002,0.997236,0.998979,0.999218,0.999643,
-4.080000,0.002886,0.001189,0.000796,0.000426,0.000042,0.000011,0.000006,0.000002,0.997226,0.998972,0.999216,0.999636,
-4.090000,0.002881,0.001187,0.000795,0.000425,0.000042,0.000011,0.000006,0.000002,0.997216,0.998965,0.999214,0.999630,
-4.100000,0.002876,0.001185,0.000794,0.000425,0.000042,0.000011,0.000006,0.000002,0.997205,0.998958,0.999212,0.999624,
-4.110000,0.002870,0.001183,0.000793,0.000424,0.000042,0.000011,0.000006,0.000002,0.997195,0.998951,0.999210,0.999617,
-4.120000,0.002865,0.001182,0.000792,0.000424,0.000042,0.000011,0.000006,0.000002,0.997184,0.998944,0.999207,0.999611,
-4.130000,0.002860,0.001180,0.000791,0.000423,0.000042,0.000011,0.000006,0.000002,0.997173,0.998937,0.999205,0.999604,
-4.140000,0.002855,0.001178,0.000790,0.000423,0.000042,0.000011,0.000006,0.000002,0.997162,0.998929,0.999202,0.999597,
-4.150000,0.002850,0.001177,0.000789,0.000422,0.000042,0.000011,0.000006,0.000002,0.997151,0.998922,0.999200,0.999591,
-4.160000,0.002845,0.001175,0.000788,0.000422,0.000042,0.000011,0.000006,0.000002,0.997139,0.998914,0.999197,0.999584,
-4.170000,0.002840,0.001173,0.000787,0.000421,0.000042,0.000011,0.000006,0.000002,0.997128,0.998907,0.999194,0.999577,
-4.180000,0.002835,0.001172,0.000786,0.000421,0.000042,0.000011,0.000006,0.000002,0.997116,0.998899,0.999192,0.999569,
-4.190000,0.002829,0.001170,0.000784,0.000420,0.000042,0.000011,0.000006,0.000002,0.997105,0.998891,0.999189,0.999562,
-4.200000,0.002824,0.001168,0.000783,0.000420,0.000042,0.000011,0.000006,0.000002,0.997093,0.998884,0.999186,0.999555,
